Survived,Pclass,Sex,Age,Fare_log_winsorize,FamilySize,FarePerPerson,IsAlone,TickerFrequency,Pclass_Age,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior,FareGroup_Medium,FareGroup_High,FareGroup_Very High,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Embarked_Pclass_C_2,Embarked_Pclass_C_3,Embarked_Pclass_Q_1,Embarked_Pclass_Q_2,Embarked_Pclass_Q_3,Embarked_Pclass_S_1,Embarked_Pclass_S_2,Embarked_Pclass_S_3,Embarked_Pclass_nan_1
0,0.5,1,0.30357142857142855,0.20212550911660598,0.0,0.40168674010074185,1.0,0.0,0.26717557251908397,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0,0,0.35988280877023376,0.4441346538584502,1.0,0.1651092706921356,0.0,1.0,0.47679627384274254,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0.0,0,0.6071428571428571,0.8851756475132003,0.5,0.7190775839290955,0.0,0.5,0.2595419847328244,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.0,1,0.49999999999999994,0.024598216301219722,0.0,0.2688312474910634,1.0,0.0,0.6564885496183206,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.5,1,0.9999999999999999,0.21546096782589685,0.0,0.41166655169985916,1.0,0.0,0.8625954198473282,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1.0,0,0.07142857142857142,0.5208553886314261,1.0,0.13514120429672427,0.0,1.0,0.10687022900763359,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0.5,1,0.4107142857142857,0.12737135279763434,0.0,0.3457432279518475,1.0,0.0,0.35877862595419846,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0,0,0.37134224577153063,0.014726970983362508,0.0,0.2614439374128395,1.0,0.0,0.4914923457222683,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0.5,1,0.7678571428571428,0.45171590456849586,0.5,0.40168674010074185,0.0,0.0,0.6641221374045801,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.5,0,0.125,0.45521843238023163,1.0,0.298795298484473,0.0,1.0,0.11450381679389313,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.5,1,0.3214285714285714,0.12737135279763434,0.0,0.3457432279518475,1.0,0.0,0.282442748091603,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.5,1,0.5714285714285714,0.1819179519959585,0.0,0.38656407973046464,1.0,0.0,0.49618320610687017,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0,0,0.3459150961897453,0.239680564424137,0.5,0.2504953668706709,0.0,0.5,0.45888348213646724,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1.0,0,0.4106327646803061,0.26456421384727336,0.5,0.26801984766122405,0.0,0.5,0.5418801867655834,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0.5,1,0.49999999999999994,0.12737135279763434,0.0,0.3457432279518475,1.0,0.0,0.43511450381679384,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0,1,0.375,0.0,0.0,0.24694387776141874,1.0,0.0,0.49618320610687017,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1.0,1,0.5178571428571428,0.0,0.0,0.25042276453505713,1.0,0.0,0.6793893129770991,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0.0,1,0.7678571428571428,0.9134507250469343,1.0,0.6277611775507519,0.0,0.5,0.3282442748091603,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1.0,0,0.42857142857142855,0.024598216301219722,0.0,0.2688312474910634,1.0,0.0,0.564885496183206,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0.5,0,0.4107142857142857,0.2408051291648291,1.0,0.15270741681798222,0.0,0.5,0.35877862595419846,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.0,1,0.6428571428571428,0.7119764785310355,1.0,0.48122916131094257,0.0,0.5,0.27480916030534347,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.5,1,0.9464285714285713,0.45171590456849586,0.5,0.40168674010074185,0.0,0.5,0.8167938931297709,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1.0,1,0.4472345722982635,0.0011533288896247162,0.0,0.25128587732938895,1.0,0.0,0.5888199095122769,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1.0,0,0.49999999999999994,0.1261301271625167,1.0,0.07811252766657278,0.0,0.5,0.6564885496183206,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0.0,1,0.9999999999999999,0.4593792941380598,0.0,0.5942068748513543,1.0,0.0,0.42748091603053434,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.0,1,0.5178571428571428,0.27813785594101115,0.5,0.27760711889789197,0.0,0.5,0.6793893129770991,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1.0,0,0.7142857142857142,0.3600371296225079,1.0,0.23304629977727004,0.0,0.5,0.9312977099236641,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,1.0,0,0.49999999999999994,0.2586640113476274,1.0,0.16457638655379841,0.0,0.0,0.6564885496183206,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0.0,0,0.5995871958615052,0.8654403222142123,0.0,0.8980893768548666,1.0,0.0,0.2563120837270557,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0,0.5178571428571428,0.8985460077659234,0.0,0.9228645654605283,1.0,1.0,0.2213740458015267,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.0,0,0.6071428571428571,1.0,0.0,1.0,1.0,1.0,0.2595419847328244,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.5,0,0.8749999999999999,0.45171590456849586,0.5,0.40168674010074185,0.0,0.5,0.7557251908396946,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0,1,0.49129007614621084,0.023513988525967422,0.0,0.26801984766122405,1.0,0.0,0.6453185709355986,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,1.0,1,0.03571428571428571,0.5208553886314261,1.0,0.13514120429672427,0.0,1.0,0.06106870229007634,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0.0,1,0.9107142857142856,0.8675666530317901,1.0,0.5942068748513543,0.0,1.0,0.3893129770992366,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0.0,1,0.6964285714285713,0.0,0.0,0.0,1.0,0.0,0.29770992366412213,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.0,0,0.41558962820763257,0.023513988525967422,0.0,0.26801984766122405,1.0,0.0,0.5482370804494829,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0.5,1,0.6249999999999999,0.12737135279763434,0.0,0.3457432279518475,1.0,0.0,0.5419847328244275,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0,1,0.26785714285714285,0.607556693640935,1.0,0.2284921703281741,0.0,1.0,0.35877862595419846,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1.0,1,0.42857142857142855,0.024598216301219722,0.5,0.10239568171954638,0.0,0.0,0.564885496183206,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0.0,0,0.9999999999999999,1.0,0.5,0.8891974260070694,0.0,1.0,0.42748091603053434,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.0,0,0.6071428571428571,1.0,0.0,1.0,1.0,1.0,0.2595419847328244,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.0,1,0.727127392717581,0.5162812045377964,0.0,0.6367903628136828,1.0,0.5,0.31083308390980563,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1.0,1,0.42857142857142855,0.0,0.0,0.0,1.0,1.0,0.564885496183206,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0.5,0,0.7142857142857142,0.3470534095349783,0.5,0.3265632347238238,0.0,0.5,0.6183206106870228,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.0,1,0.6428571428571428,0.5005204753325833,0.5,0.4369836764224649,0.0,0.0,0.27480916030534347,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0,0,0.41558962820763257,0.023513988525967422,0.0,0.26801984766122405,1.0,0.0,0.5482370804494829,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,0.0,0,0.9999999999999999,0.8595105985776471,0.5,0.7001030931581158,0.0,1.0,0.42748091603053434,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.0,0,0.7857142857142856,0.023513988525967422,0.0,0.26801984766122405,1.0,0.0,0.9999999999999999,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0.5,1,0.5994132425027763,0.0,0.0,0.0,1.0,1.0,0.5201090317580989,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0,1,0.10714285714285715,0.4933353075048824,1.0,0.15372130540500067,0.0,1.0,0.15267175572519082,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,1.0,0,0.6071428571428571,0.36070834836182,1.0,0.23350537243134079,0.0,0.5,0.7938931297709924,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1.0,1,0.9999999999999999,0.023513988525967422,0.0,0.26801984766122405,1.0,0.0,0.9999999999999999,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,1.0,1,0.48214285714285715,0.02801276845595746,0.0,0.2713865842021958,1.0,0.0,0.6335877862595419,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1.0,1,0.26785714285714285,0.09280011414095624,0.0,0.3198712683842781,1.0,0.0,0.35877862595419846,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,1.0,1,0.3214285714285714,0.03632491771451707,0.0,0.27760711889789197,1.0,0.0,0.42748091603053434,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.0,1,0.7303253691868239,0.45171590456849586,0.0,0.5884718502239972,1.0,0.0,0.3122001578203217,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.0,1,0.5714285714285714,0.06121164012743707,0.0,0.2962315101854172,1.0,0.0,0.748091603053435,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1.0,1,0.5178571428571428,0.09280011414095624,0.0,0.3198712683842781,1.0,0.0,0.6793893129770991,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1.0,1,0.375,0.029794055956416154,0.0,0.2727196402331859,1.0,0.0,0.49618320610687017,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0.5,1,0.7321428571428571,0.20212550911660598,0.0,0.40168674010074185,1.0,0.0,0.6335877862595419,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1.0,0,0.375,0.023513988525967422,0.0,0.26801984766122405,1.0,0.0,0.49618320610687017,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,0.0,0,0.4464285714285714,0.8637782445618828,0.0,0.8968455334899741,1.0,0.5,0.19083969465648853,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.0,0,0.3214285714285714,0.9179310159451791,0.5,0.7433157001570458,0.0,0.5,0.13740458015267173,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.5,1,0.6249999999999999,0.1987172210021776,0.0,0.39913609118801957,1.0,0.0,0.5419847328244275,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1.0,0,0.4107142857142857,0.06851529050800864,0.0,0.30169731802696836,1.0,0.0,0.5419847328244275,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1.0,1,0.4107142857142857,0.029794055956416154,0.0,0.2727196402331859,1.0,0.0,0.5419847328244275,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.0,1,0.7082134978511734,0.47519543624270744,0.0,0.60604314699393,1.0,0.0,0.3027477548066085,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1,0.40178571428571425,0.00019400404272840177,0.0,0.25056795067661425,1.0,0.0,0.5305343511450381,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0.0,0,0.017857142857142856,1.0,1.0,0.6922295466123998,0.0,1.0,0.007633587786259542,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.0,1,0.7274471903645052,0.5102964890806038,0.0,0.6323116017872252,1.0,0.0,0.3109697913008572,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.0,0,0.8749999999999999,1.0,0.5,1.0,0.0,0.5,0.3740458015267175,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0,0,0.41558962820763257,0.023513988525967422,0.0,0.26801984766122405,1.0,0.0,0.5482370804494829,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,1.0,1,0.4813763490915579,0.41089389223811723,1.0,0.26801984766122405,0.0,0.5,0.6326047835677995,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,1.0,1,0.3214285714285714,0.0,0.0,0.0,1.0,1.0,0.42748091603053434,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0.5,0,0.5601890941800397,0.1840589242922852,0.0,0.38816631184126443,1.0,0.0,0.48657388204705687,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,1.0,1,0.4467228960631846,0.03632491771451707,0.0,0.27760711889789197,1.0,0.0,0.588163714035229,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0.0,1,0.0,1.0,1.0,0.6922295466123998,0.0,1.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.0,0,0.5793227062879125,0.9919619886419101,0.0,0.9927739633906918,1.0,1.0,0.24764940116124506,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0,0.2857142857142857,0.9851651118149708,0.5,0.7931355687123913,0.0,0.5,0.12213740458015267,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.5,1,0.5178571428571428,0.42246904831416765,0.5,0.38061077020093675,0.0,0.5,0.45038167938931295,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0,0,0.5178571428571428,0.7418185659703528,0.0,0.8055749861795636,1.0,0.5,0.2213740458015267,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0,0.4107142857142857,0.8837482547613166,0.0,0.9117904216837298,1.0,0.5,0.17557251908396945,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.0,0,0.30357142857142855,1.0,1.0,0.7828212685313816,0.0,0.5,0.1297709923664122,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.5,0,0.4464285714285714,0.45171590456849586,1.0,0.29635412085661733,0.0,0.0,0.3893129770992366,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0,1,0.48214285714285715,0.029794055956416154,0.0,0.2727196402331859,1.0,0.0,0.6335877862595419,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.5,1,0.7499999999999999,0.45521843238023163,1.0,0.298795298484473,0.0,1.0,0.648854961832061,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.0,0,0.4464285714285714,0.02801276845595746,0.0,0.2713865842021958,1.0,0.0,0.5877862595419847,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0.5,0,0.4107142857142857,0.45171590456849586,0.5,0.40168674010074185,0.0,0.5,0.35877862595419846,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.5,1,0.9464285714285713,0.22834428897150805,0.0,0.42130799865770124,1.0,0.0,0.8167938931297709,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.0,0,0.5357142857142856,1.0,1.0,0.7957168014049147,0.0,0.5,0.22900763358778622,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.0,0,0.6964285714285713,1.0,1.0,0.7389667435623972,0.0,0.5,0.29770992366412213,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1,0.375,0.0011533288896247162,0.0,0.25128587732938895,1.0,0.0,0.49618320610687017,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1.0,1,0.46428571428571425,0.029794055956416154,0.0,0.2727196402331859,1.0,0.0,0.6106870229007634,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0.5,0,0.5178571428571428,0.1840589242922852,0.0,0.38816631184126443,1.0,0.0,0.45038167938931295,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,0.5,0,0.375,0.4917551739291567,1.0,0.3243500294107357,0.0,0.5,0.3282442748091603,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0,1,0.4073877854914969,0.816720858048204,1.0,0.21737730474667788,0.0,1.0,0.5377186867371868,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0.0,0,0.6249999999999999,1.0,0.0,1.0,1.0,1.0,0.26717557251908397,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1,0.9999999999999999,0.0,0.0,0.2140478889710145,1.0,0.0,0.9999999999999999,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0.5,0,0.6249999999999999,0.20212550911660598,0.0,0.40168674010074185,1.0,0.0,0.5419847328244275,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1.0,0,0.5357142857142856,0.3655947246864256,1.0,0.23684945149765396,0.0,1.0,0.7022900763358778,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0.0,0,0.26785714285714285,0.7486449939420018,0.5,0.6183372937026694,0.0,0.5,0.11450381679389313,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0,0,0.4056759011529796,0.41089389223811723,1.0,0.26801984766122405,0.0,0.5,0.5355232930816838,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0.0,1,0.7946428571428571,0.48536810631426797,0.0,0.6136560332835799,1.0,0.0,0.3396946564885496,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.0,1,0.6607142857142856,1.0,0.5,0.8891974260070694,0.0,1.0,0.282442748091603,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.0,1,0.26785714285714285,0.31817712530167175,1.0,0.20455883754103638,0.0,0.5,0.35877862595419846,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0.0,0,0.5857724878654459,1.0,0.5,0.8504267883703316,0.0,0.5,0.2504065596982059,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.0,1,0.44682152165749606,0.029794055956416154,0.0,0.2727196402331859,1.0,0.0,0.5882901957134301,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.0,1,0.49999999999999994,0.8004887322008484,0.5,0.6565300947934942,0.0,0.5,0.21374045801526714,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.0,0,0.7142857142857142,1.0,0.0,1.0,1.0,0.5,0.30534351145038163,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0,1,0.7857142857142856,0.03632491771451707,0.0,0.27760711889789197,1.0,0.0,0.9999999999999999,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.0,1,0.7857142857142856,0.566283059579077,0.0,0.6742100799600221,1.0,0.0,0.3358778625954198,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0.5,1,0.017857142857142856,0.45171590456849586,1.0,0.29635412085661733,0.0,1.0,0.022900763358778626,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.0,0,0.4107142857142857,1.0,1.0,0.7326930601728954,0.0,1.0,0.17557251908396945,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.5,1,0.48214285714285715,0.20212550911660598,0.0,0.40168674010074185,1.0,0.0,0.4198473282442748,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.5,1,0.42857142857142855,0.20212550911660598,0.0,0.40168674010074185,1.0,0.0,0.3740458015267175,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.5,1,0.6249999999999999,0.20212550911660598,0.0,0.40168674010074185,1.0,0.0,0.5419847328244275,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.5,0,0.4107142857142857,0.20212550911660598,0.0,0.40168674010074185,1.0,0.0,0.35877862595419846,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.5,0,0.6964285714285713,0.20212550911660598,0.0,0.40168674010074185,1.0,0.0,0.6030534351145038,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.0,0,0.3658737060091253,0.27813785594101115,0.5,0.27760711889789197,0.0,0.0,0.484479256561321,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,1.0,1,0.03571428571428571,0.2736669622855511,1.0,0.17459478654762678,0.0,0.5,0.06106870229007634,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1.0,1,0.7321428571428571,0.06121164012743707,0.0,0.2962315101854172,1.0,0.0,0.9541984732824427,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1.0,1,0.39285714285714285,0.08271451049602163,0.0,0.31232353969837306,1.0,0.0,0.5190839694656488,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
